;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;
10;8,83940187097;1,39378172159;0;0,441158235073;0;0;0;1,2600505352;0;0;45,8546429276;0,744782179594;0,352134108543;0;0;0,879858195782;0;0;0;1,36730968952;0,354580491781;1,88638827205;1,10762038827;0,360353648663;0;0;5,55745342374;0;0;0;0;0;1,98311537504;1,58387941122;1,47609016299;0;0;0,428642392159;0;0;1,23876458406;0;1,24295812845;0,333334386349;0;0;0;2,41861200333;1,05606925488;0;
11;3,79363226891;0;0;0;0;0;0;1,0399762392;0,452234357595;0;0,744782179594;18,6262378693;0,384522974491;0,855047643185;0,840941905975;0,323706924915;0;0;0,488655805588;0,871742933989;1,91647937894;0;0,398981034756;0;0;0,361780226231;0,706376075745;0;0,771840512753;0;0;0;0,693444401026;0,758856892586;0,492832481861;0,430591404438;0;0,458316385746;0;0;0;0;0,725646644831;0,807674795389;0;0;0,369388788939;0,438654929399;0,692863017321;0,362366259098;
12;0,563692688942;0,322660684586;0;1,7151902914;0,832939177752;0,403271734715;0,34342199564;0,348309338093;0;0;0,352134108543;0,384522974491;34,436055094;4,05352255702;0,439908355474;0;0,580104589462;0,499796926975;0;1,9643522501;0,667066991329;0;0;0,795401930809;0;0;0;0,366319954395;0;0;0,371941447258;1,58417886496;1,7050217092;0;0;0;0;1,25681355596;0;1,32685136795;0,375259011984;0,440172433853;1,12567573786;0;0,851342737675;0,307483553886;0;0;0;1,87268263102;
13;0,637317299843;2,17501118779;0;2,10922417045;9,01728963852;16,517185986;0,719914704561;1,64633461833;1,88792872429;1,74410936236;0;0,855047643185;4,05352255702;136,114634961;15,1545775533;0,983165830374;5,0893343091;2,11482340097;5,74066206813;4,32531669736;0,317842423916;0;1,25055208802;2,07049956918;3,62556147575;0,370163023472;0,755947589874;6,59133780003;2,49516695738;0;0,320925861597;0;0,378995120525;1,76282379031;0;3,04029801488;0,802932173014;7,95286163688;2,22120049596;3,15163257718;0,312161386013;0;1,67285785079;23,1024598181;22,1601549387;14,6918217838;2,19698220491;2,21262377501;0;3,75221219659;
14;0;0;0;2,64045771956;1,68002152443;4,83823651075;0;2,47604119778;0,311552494764;0,417668759823;0;0,840941905975;0,439908355474;15,1545775533;46,5654114783;1,41881048679;0;0,355219274759;1,22307923436;0;0,38653999567;0,350036561489;0,790750473738;0,80031183362;0,417005181313;0;1,42415779829;0;0,688685953617;0;0;0;1,02593955398;0,413787513971;1,0898834765;0;0;0,764632076025;0;0,654250651598;0;0;2,24801233411;3,07090049982;8,8636726439;3,04033178091;0;0;0,808205783367;0;
15;1,61390012503;0,415171265602;1,38330066204;5,30493611097;0,816507011652;0,80461782217;0;0,444725394249;2,48308265209;0,942897498608;0,879858195782;0,323706924915;0;0,983165830374;1,41881048679;86,932685107;0;0,515763401985;2,21021863818;1,34196415544;0;0,863678783178;0,740680485964;0;0;0;9,39386197925;0,348771452904;2,91643214226;0,406205534935;0,376012265682;0;4,72712951899;0;3,77058589458;1,59843188524;0;0;0,363494634628;0;0;0;2,92382636666;0;0;0,328695327044;0;0;1,93211653829;2,43768623471;
16;0,618123590946;0;0;0;0;0;0;0;0;0;0;0;0,580104589462;5,0893343091;0;0;21,3355202079;0,671991109848;0;0;0;0;0;0,450630426407;0;0,91086345911;0;0;0;0;0;0;0;0;0;0;0;0,487750530243;2,94593816996;0;0;0;0;1,16728103161;0,466340988874;0;0,950775325298;0;0;0;
17;0;2,31019431353;0;1,39291360974;0;0,874339818954;0;0,726928710938;0,619229316711;0,526497125626;0;0;0,499796926975;2,11482340097;0,355219274759;0,515763401985;0,671991109848;41,6073440313;2,1414937079;0,712037473917;0,353674590588;0;0;1,24400484562;0,448754251003;0;2,04369744658;0;0,419137388468;1,15080344677;0,438029944897;2,33686506748;0,726043760777;0;1,71122297645;0;0;0;0;0,333885669708;0;0,350893288851;1,33582776785;4,95173752308;4,68708747625;0;2,96344172955;0;0;1,79548725486;
18;1,06845831871;9,30028706789;0;2,31901118159;1,20298945904;1,2203989923;0,343845903873;3,73607179523;1,82843491435;1,00314277411;0;0,488655805588;0;5,74066206813;1,22307923436;2,21021863818;0;2,1414937079;107,970527053;1,07205376029;0;0,755438029766;0;0,302717745304;0;0;12,4649349749;0,898679941893;0,39438778162;0;0;0;3,01389181614;0;1,60230517387;0;0;0,337658762932;1,9583491087;1,11669847369;0,708211511374;0;0,798284262419;5,9276149869;3,70009061694;7,09921810031;3,03648725152;0,344626784325;0;7,1464843452;
19;2,89598107338;0;0;0;0,857684493065;0;0;0,347807407379;1,35036969185;0;1,36730968952;0,871742933989;1,9643522501;4,32531669736;0;1,34196415544;0;0,712037473917;1,07205376029;69,3868067861;0,8346555233;0,428893983364;0,873096466064;0;0;0;3,42215466499;0;0,4702899158;0,416096448898;0,828428924084;0;1,16192954779;0;1,11459225416;0,475863575935;0;0;0;1,75987184048;2,17979890108;0,422467142344;1,04085853696;7,41381251812;0,6643242836;0,915827602148;0,315309643745;0,38319259882;0,332268714905;1,66720664501;
20;26,4436005652;0,812323153019;1,22718074918;0;0,340040028095;0;0;0,696007430553;0,803125530481;0;0,354580491781;1,91647937894;0,667066991329;0,317842423916;0,38653999567;0;0;0,353674590588;0;0,8346555233;68,9818113446;2,11709815264;2,66148355603;2,3288257122;0;0;7,89890035987;0,805648773909;0;2,6798312068;0;0;7,92808961868;0,545475661755;2,30326321721;0;0;0;0;0,372807651758;0,388360381126;3,15280050039;1,45974457264;0,392798304558;0;0;0,327515602112;0,923753261566;0,800047665834;1,61515012383;
21;11,644012928;1,59589189291;0;0,397155553102;0;0;0;0,352214574814;0,806358724833;0;1,88638827205;0;0;0;0,350036561489;0,863678783178;0;0;0,755438029766;0,428893983364;2,11709815264;43,8284111917;0,694659471512;0;0;0;5,67654672265;0;0;0,916553974152;0;0;1,26674684882;0,413193702698;0,702214837074;0;0;0;0;0;0;1,30613604188;1,20715624094;0,743969023228;0;0;0;0,334452599287;0,85548260808;0;
22;4,15314811468;1,1573278904;0,363953381777;2,10884934664;0;0;0;3,16907587647;1,33724713326;0;1,10762038827;0,398981034756;0;1,25055208802;0,790750473738;0,740680485964;0;0;0;0,873096466064;2,66148355603;0,694659471512;72,3540402949;0,803775250912;0;0;11,5226035118;0,377652227879;3,02886837721;2,88132715225;0;0;8,43979740143;2,04223001003;1,68715795875;0;0;0;0;0,382566273212;0;0,894392848015;0,535588502884;0;0,488030672073;0;0;0;1,28454583883;0,472753673792;
23;3,90900927782;3,34103140235;0;0;0;0,695948570967;0,317917346954;1,04053837061;0,341350227594;0;0,360353648663;0;0,795401930809;2,07049956918;0,80031183362;0;0,450630426407;1,24400484562;0,302717745304;0;2,3288257122;0;0,803775250912;63,5009039342;0,374071538448;0;4,12497448921;0;0;0,476136863232;0,815642178059;0;0,78920596838;1,25342562795;1,2840988636;0;0;0,535415291786;0,483600854874;0;0,744222849607;2,16855144501;0;16,9483445585;0;0;0,786813080311;0;0,865544378757;1,27639496326;
24;0;0,415760546923;0;0;0;3,21309787035;0;1,7333022058;0,379123687744;0,542892217636;0;0;0;3,62556147575;0,417005181313;0;0;0,448754251003;0;0;0;0;0;0,374071538448;61,7461906075;0;1,17417165637;2,30756345391;0,47929123044;0,537861526012;0,397006511688;0;2,74993869662;0;0;0,347936153412;0;0;0;0;0;0;0;1,37497130036;0;0;0;0;0;0,432364046574;
25;0;0;0;0;0;0;0;0;0;0;0;0,361780226231;0;0,370163023472;0;0;0,91086345911;0;0;0;0;0;0;0;0;7,77687799931;0,412739932537;0;0;0,473344355822;0;0;0;0;0;0;0;0;0,438158154488;0;0;0;0;1,11255726218;0;0;0,385800689459;0;0;0;
26;0;6,80209547281;3,31342190504;3,87615960836;0,52086353302;0;0,442083030939;4,70716267824;3,57247343659;0;5,55745342374;0,706376075745;0;0,755947589874;1,42415779829;9,39386197925;0;2,04369744658;12,4649349749;3,42215466499;7,89890035987;5,67654672265;11,5226035118;4,12497448921;1,17417165637;0,412739932537;167,274210542;0,386223077774;1,888230443;7,96383687854;2,27242687345;0,338958024979;6,92919209599;1,30589354038;6,82102969289;1,09837630391;0,466939508915;1,25725793839;1,08714306355;1,7350332737;1,43418887258;3,23725149035;5,46485078335;8,18501397967;1,15036159754;2,2138184607;5,26635575294;3,47874194384;0,805166870356;7,5108474493;
27;5,75083345175;0;0,344952613115;0,389781802893;0;0,9322039783;0,34364759922;0,362405836582;0;0;0;0;0,366319954395;6,59133780003;0;0,348771452904;0;0;0,898679941893;0;0,805648773909;0;0,377652227879;0;2,30756345391;0;0,386223077774;30,4119467139;1,33621835709;0;0;0;1,46476000547;0;0,835569471121;0;0;0,999443769455;0,766311526299;0;0;0,335485011339;0,439134478569;2,9710611701;0,398744463921;0;0;0,733387470245;0,417256504297;0;
28;3,90044116974;0;0;1,01797962189;0,434813439846;2,41066834331;0;0,493979454041;1,0028950572;0,833440482616;0;0,771840512753;0;2,49516695738;0,688685953617;2,91643214226;0;0,419137388468;0,39438778162;0,4702899158;0;0;3,02886837721;0;0,47929123044;0;1,888230443;1,33621835709;35,2328969836;0,942826330662;0;0;2,17370042205;1,29652324319;2,80659836531;0,801377356052;0;0,339886188507;0;0;0;0;0,6802713871;0;0;2,71208319068;0;0;1,08487227559;0,393592894077;
29;1,07192367315;0;0;0;0;0,353797823191;0;1,3335339427;0;0;0;0;0;0;0;0,406205534935;0;1,15080344677;0;0,416096448898;2,6798312068;0,916553974152;2,88132715225;0,476136863232;0,537861526012;0,473344355822;7,96383687854;0;0,942826330662;49,1830590963;0;0;0,392058551311;1,11194258928;1,24068954587;0;0;0;0,569624781609;0;0;0;0,525531828403;2,15513119102;0;0;0,46647799015;1,24667054415;2,69276964664;0,839891135693;
30;0,499493420124;7,67370855808;0;1,22148087621;0,330604195595;0;0;0;0;0,387182414532;0;0;0,371941447258;0,320925861597;0;0,376012265682;0;0,438029944897;0;0,828428924084;0;0;0;0,815642178059;0,397006511688;0;2,27242687345;0;0;0;27,5879326165;0,780805468559;0;0;0,322193622589;0;0,405612558126;0,411423832178;0,791539847851;0;0;0;0;4,34993118048;0,884763777256;0;0,368350803852;0;0;1,62848168612;
31;0;0;0;0,706112623215;0;0;0,408170640469;0;0,410750329494;0;0;0;1,58417886496;0;0;0;0;2,33686506748;0;0;0;0;0;0;0;0;0,338958024979;0;0;0;0,780805468559;67,825460434;0,722824633121;0;1,29899922013;0;1,78785228729;0,933540701866;0;0;0;0;1,25552800298;0,303791880608;0,983530938625;0,388441592455;0;0;0;4,04119294882;
32;16,8926744759;2,15002769232;0,458428263664;6,55450072885;0;0;0;0,764100968838;5,98637014627;1,10172665119;1,98311537504;0,693444401026;1,7050217092;0,378995120525;1,02593955398;4,72712951899;0;0,726043760777;3,01389181614;1,16192954779;7,92808961868;1,26674684882;8,43979740143;0,78920596838;2,74993869662;0;6,92919209599;1,46476000547;2,17370042205;0,392058551311;0;0,722824633121;106,364066303;1,86262637377;6,30938631296;0,364226937294;0;1,89755290747;0,74170601368;1,98768046498;1,54823884368;3,84046202898;3,98268941045;2,21488454938;1,4188644886;0;0,82228320837;0;7,97846105695;5,65942907333;
33;7,68903207779;1,98129218817;0,446011304855;0;0;0,450631886721;0;0,411388456821;1,46560937166;0;1,58387941122;0,758856892586;0;1,76282379031;0,413787513971;0;0;0;0;0;0,545475661755;0,413193702698;2,04223001003;1,25342562795;0;0;1,30589354038;0;1,29652324319;1,11194258928;0;0;1,86262637377;42,9398311079;0;0;0;0,930454969406;0;0,525393247604;0;0,464896738529;0;2,6987285614;0;0,338847786188;0;3,71009036899;0;0,329781025648;
34;2,24793875217;0,445607244968;0,323587626219;1,63800728321;0;0;0,510406255722;0,744145512581;7,63538235426;0,520462751389;1,47609016299;0,492832481861;0;0;1,0898834765;3,77058589458;0;1,71122297645;1,60230517387;1,11459225416;2,30326321721;0,702214837074;1,68715795875;1,2840988636;0;0;6,82102969289;0,835569471121;2,80659836531;1,24068954587;0,322193622589;1,29899922013;6,30938631296;0;101,287547529;0,72768959403;0,344220519066;0;0;0;0,555637180805;1,7770138979;1,32210442424;2,39517602324;0,385660022497;0;5,22092780471;0,482383191586;1,94227671623;3,55777367949;
35;0;0;0;0;0;0;0;0;1,15342012048;0,865460276604;0;0,430591404438;0;3,04029801488;0;1,59843188524;0;0;0;0,475863575935;0;0;0;0;0,347936153412;0;1,09837630391;0;0,801377356052;0;0;0;0,364226937294;0;0,72768959403;34,4873757362;0;0,931649565697;0;0;0;0;0,786724686623;1,99890235066;11,3896529377;0,320436239243;1,25142922997;0;0;0;
36;0;0;0;0;0,440898120403;0;0;0;0,34102922678;0,49031239748;0;0;0;0,802932173014;0;0;0;0;0;0;0;0;0;0;0;0;0,466939508915;0;0;0;0,405612558126;1,78785228729;0;0;0,344220519066;0;9,93129423261;0;0;0;0;0;1,14232486486;3,51171377301;0,75781288743;0,496991157532;0;0;0;1,19617733359;
37;0,316700041294;11,3695864379;0;6,33860582113;0;1,05781191587;0;0;2,52963191271;0,398324877024;0,428642392159;0,458316385746;1,25681355596;7,95286163688;0,764632076025;0;0,487750530243;0;0,337658762932;0;0;0;0;0,535415291786;0;0;1,25725793839;0,999443769455;0,339886188507;0;0,411423832178;0,933540701866;1,89755290747;0,930454969406;0;0,931649565697;0;172,787418991;0;0;0;0;0;11,90669173;10,6573655009;0,353300392628;8,25803256035;19,9837708473;0,519880533218;4,236638695;
38;4,61435419321;2,47355428338;0;0;1,174921453;1,46479612589;0,839745342731;0;0;0;0;0;0;2,22120049596;0;0,363494634628;2,94593816996;0;1,9583491087;0;0;0;0;0,483600854874;0;0,438158154488;1,08714306355;0,766311526299;0;0,569624781609;0,791539847851;0;0,74170601368;0;0;0;0;0;45,6941812038;0,362543731928;0;0;0,318994760513;6,22067975998;0,382179737091;2,02061402798;3,28622499108;0;0;1,86011946201;
39;1,27338111401;0;0;1,61565998197;0,367458999157;0,759075969458;0;0;1,33025360107;0;0;0;1,32685136795;3,15163257718;0,654250651598;0;0;0,333885669708;1,11669847369;1,75987184048;0,372807651758;0;0,382566273212;0;0;0;1,7350332737;0;0;0;0;0;1,98768046498;0,525393247604;0;0;0;0;0,362543731928;44,7694633603;0;1,12164577842;0;2,92033210397;2,85514453053;10,6337538362;0,364595472813;0;0;2,26462605596;
40;0;0,309795618057;0;0,331199496984;0;0;0;0,306999057531;0,320740401745;0;1,23876458406;0;0,375259011984;0,312161386013;0;0;0;0;0,708211511374;2,17979890108;0,388360381126;0;0;0,744222849607;0;0;1,43418887258;0;0;0;0;0;1,54823884368;0;0,555637180805;0;0;0;0;0;14,8534808755;0,689836412668;0;1,14639952779;2,58259049058;0;0;1,67431372404;2,11828792095;0,367014288902;
41;15,4128731787;0,481269240379;0,346611261368;0;0;0;0;0,721722066402;0,492243945599;0;0;0;0,440172433853;0;0;0;0;0,350893288851;0;0,422467142344;3,15280050039;1,30613604188;0,894392848015;2,16855144501;0;0;3,23725149035;0,335485011339;0;0;0;0;3,84046202898;0,464896738529;1,7770138979;0;0;0;0;1,12164577842;0,689836412668;44,7511521876;0,493576943874;2,15098372102;0;0;0,869947463274;0,403042376041;1,66213592887;1,68787840009;
42;0,500256717205;0,687245428562;0,701035648584;0,985521137714;0,823854535818;1,18116125464;0,3293582201;2,03837004304;4,72876107693;0,467466115952;1,24295812845;0,725646644831;1,12567573786;1,67285785079;2,24801233411;2,92382636666;0;1,33582776785;0,798284262419;1,04085853696;1,45974457264;1,20715624094;0,535588502884;0;0;0;5,46485078335;0,439134478569;0,6802713871;0,525531828403;0;1,25552800298;3,98268941045;0;1,32210442424;0,786724686623;1,14232486486;0;0,318994760513;0;0;0,493576943874;68,5494910181;4,97683387995;0,833137691021;0;0,905447363853;0;0;3,70169174671;
43;0;4,57982516289;1,0367629528;2,74024525285;6,08295589685;3,19597774744;2,69911620021;7,62548327446;9,25116378069;1,43021324277;0,333334386349;0,807674795389;0;23,1024598181;3,07090049982;0;1,16728103161;4,95173752308;5,9276149869;7,41381251812;0,392798304558;0,743969023228;0;16,9483445585;1,37497130036;1,11255726218;8,18501397967;2,9710611701;0;2,15513119102;4,34993118048;0,303791880608;2,21488454938;2,6987285614;2,39517602324;1,99890235066;3,51171377301;11,90669173;6,22067975998;2,92033210397;1,14639952779;2,15098372102;4,97683387995;356,406576723;12,0319253206;2,43967318535;5,98574090004;6,96529868245;0,370184838772;8,68160131574;
44;0;1,39249706268;0;29,5227420926;0;0,481964528561;3,14338588715;0,797003656626;5,4378053844;0,786094784737;0;0;0,851342737675;22,1601549387;8,8636726439;0;0,466340988874;4,68708747625;3,70009061694;0,6643242836;0;0;0,488030672073;0;0;0;1,15036159754;0,398744463921;0;0;0,884763777256;0,983530938625;1,4188644886;0;0,385660022497;11,3896529377;0,75781288743;10,6573655009;0,382179737091;2,85514453053;2,58259049058;0;0,833137691021;12,0319253206;315,721093446;32,8494230211;2,87067976594;0,322485625744;0;4,7211997509;
45;0,423166066408;0;0;5,39194849133;0,790107756853;0,442390441895;0,331921547651;0;0;0;0;0;0,307483553886;14,6918217838;3,04033178091;0,328695327044;0;0;7,09921810031;0,915827602148;0;0;0;0;0;0;2,2138184607;0;2,71208319068;0;0;0,388441592455;0;0,338847786188;0;0,320436239243;0,496991157532;0,353300392628;2,02061402798;10,6337538362;0;0;0;2,43967318535;32,8494230211;120,062478691;1,25782290101;0;0;2,77012127638;
46;0,406372725964;2,76962262392;0;1,25218811631;1,46382263303;1,28026214242;0;0,345044106245;1,17781430483;1,21542224288;0;0,369388788939;0;2,19698220491;0;0;0,950775325298;2,96344172955;3,03648725152;0,315309643745;0,327515602112;0;0;0,786813080311;0;0,385800689459;5,26635575294;0;0;0,46647799015;0,368350803852;0;0,82228320837;0;5,22092780471;1,25142922997;0;8,25803256035;3,28622499108;0,364595472813;0;0,869947463274;0,905447363853;5,98574090004;2,87067976594;1,25782290101;57,4267659187;0,746459066868;0;0,871737062931;
47;4,58851456642;2,02210015059;0;0;0;0;0,823626697063;1,56758835912;0,661417990923;0,464851647615;2,41861200333;0,438654929399;0;2,21262377501;0;0;0;0;0,344626784325;0,38319259882;0,923753261566;0,334452599287;0;0;0;0;3,47874194384;0,733387470245;0;1,24667054415;0;0;0;3,71009036899;0,482383191586;0;0;19,9837708473;0;0;1,67431372404;0,403042376041;0;6,96529868245;0,322485625744;0;0,746459066868;58,9745957255;0,802602469921;1,83792686462;
48;21,2164194882;0,521389007568;0,411618322134;0;0;0;0;0,471001207829;2,54515278339;0;1,05606925488;0,692863017321;0;0;0,808205783367;1,93211653829;0;0;0;0,332268714905;0,800047665834;0,85548260808;1,28454583883;0,865544378757;0;0;0,805166870356;0,417256504297;1,08487227559;2,69276964664;0;0;7,97846105695;0;1,94227671623;0;0;0,519880533218;0;0;2,11828792095;1,66213592887;0;0,370184838772;0;0;0;0,802602469921;61,0566543341;0;
49;0;3,2047945857;0,749250054359;4,67805662751;4,43961176276;1,50421765447;2,20967629552;0,778532654047;3,60577246547;0;0;0,362366259098;1,87268263102;3,75221219659;0;2,43768623471;0;1,79548725486;7,1464843452;1,66720664501;1,61515012383;0;0,472753673792;1,27639496326;0,432364046574;0;7,5108474493;0;0,393592894077;0,839891135693;1,62848168612;4,04119294882;5,65942907333;0,329781025648;3,55777367949;0;1,19617733359;4,236638695;1,86011946201;2,26462605596;0,367014288902;1,68787840009;3,70169174671;8,68160131574;4,7211997509;2,77012127638;0,871737062931;1,83792686462;0;77,5697836876;
